2016-11-30 09:39:23.371000;137;570
2016-11-30 09:40:23.638000;49;509
2016-11-30 09:41:23.886000;24;448
2016-11-30 09:42:24.148000;396;1057
2016-11-30 09:43:24.474000;336;995
2016-11-30 09:44:24.794000;290;935
2016-11-30 09:45:25.058000;281;875
2016-11-30 09:46:25.330000;240;817
2016-11-30 09:47:25.604000;195;757
2016-11-30 09:48:25.874000;110;690
2016-11-30 09:49:26.126000;63;630
2016-11-30 09:50:26.381000;0;570
2016-11-30 09:51:26.653000;516;1176
2016-11-30 09:52:27.048000;456;1116
2016-11-30 09:53:27.310000;395;1088
2016-11-30 09:54:27.777000;334;1027
2016-11-30 09:55:28.059000;267;1007
2016-11-30 09:56:28.335000;202;985
2016-11-30 09:57:28.606000;144;933
2016-11-30 09:58:28.844000;69;860
2016-11-30 09:59:29.131000;2;815
2016-11-30 10:00:29.721000;612;999999
2016-11-30 10:01:30.041000;551;1173
2016-11-30 10:02:30.347000;491;1113
2016-11-30 10:03:30.613000;461;1053
2016-11-30 10:04:31.204000;400;992
2016-11-30 10:05:31.636000;283;931
2016-11-30 10:06:31.946000;264;862
2016-11-30 10:07:32.220000;286;802
2016-11-30 10:08:32.503000;276;743
2016-11-30 10:09:32.867000;259;682
2016-11-30 10:10:33.123000;178;622
2016-11-30 10:11:33.385000;143;543
2016-11-30 10:12:33.637000;49;499
2016-11-30 10:13:33.906000;24;439
2016-11-30 10:14:34.168000;369;1029
2016-11-30 10:15:34.738000;308;970
2016-11-30 10:16:35.034000;243;899
2016-11-30 10:17:35.312000;204;838
2016-11-30 10:18:35.568000;169;778
2016-11-30 10:19:35.842000;116;736
2016-11-30 10:20:36.096000;82;676
2016-11-30 10:21:36.372000;3;670
2016-11-30 10:22:36.627000;627;1176
2016-11-30 10:23:36.901000;566;1115
2016-11-30 10:24:37.203000;454;1054
2016-11-30 10:25:37.561000;394;1022
2016-11-30 10:26:37.739000;334;975
2016-11-30 10:27:37.975000;211;924
2016-11-30 10:28:38.258000;143;862
2016-11-30 10:29:38.508000;95;804
2016-11-30 10:30:38.758000;22;744
2016-11-30 10:31:39.024000;0;583
2016-11-30 10:32:39.312000;0;523
2016-11-30 10:33:39.696000;470;1123
2016-11-30 10:34:40.037000;403;1062
2016-11-30 10:35:40.349000;347;1002
2016-11-30 10:36:40.692000;330;942
2016-11-30 10:37:40.947000;309;880
2016-11-30 10:38:41.247000;302;822
2016-11-30 10:39:41.640000;286;762
2016-11-30 10:40:41.959000;280;701
2016-11-30 10:41:42.358000;252;716
2016-11-30 10:42:42.719000;219;655
2016-11-30 10:43:42.968000;34;524
2016-11-30 10:44:43.255000;25;463
2016-11-30 10:45:43.609000;346;1007
2016-11-30 10:46:44.997000;285;944
2016-11-30 10:47:45.361000;223;883
2016-11-30 10:48:45.627000;187;822
2016-11-30 10:49:45.872000;207;762
2016-11-30 10:50:46.138000;184;708
2016-11-30 10:51:46.528000;159;648
2016-11-30 10:52:46.890000;154;640
2016-11-30 10:53:47.887000;122;580
2016-11-30 10:54:48.187000;90;546
2016-11-30 10:55:48.578000;6;485
2016-11-30 10:56:48.867000;427;1026
2016-11-30 10:57:49.223000;367;972
2016-11-30 10:58:49.599000;306;956
2016-11-30 10:59:49.759000;255;903
2016-11-30 11:00:50.903000;187;859
2016-11-30 11:01:51.165000;121;771
2016-11-30 11:02:51.744000;120;680
2016-11-30 11:03:52.003000;80;620
2016-11-30 11:04:52.284000;0;642
2016-11-30 11:05:52.557000;639;1186
2016-11-30 11:06:52.920000;504;1125
2016-11-30 11:07:53.188000;442;1085
2016-11-30 11:08:53.494000;382;1007
2016-11-30 11:09:53.821000;344;945
2016-11-30 11:10:54.189000;313;907
2016-11-30 11:11:54.491000;307;848
2016-11-30 11:12:54.740000;260;783
2016-11-30 11:13:55.224000;102;669
2016-11-30 11:14:55.503000;25;609
2016-11-30 11:15:55.763000;3;520
2016-11-30 11:16:55.954000;0;459
2016-11-30 11:17:56.296000;453;1113
2016-11-30 11:18:56.671000;387;1047
2016-11-30 11:19:57.050000;326;987
2016-11-30 11:20:57.321000;301;927
2016-11-30 11:21:57.603000;291;878
2016-11-30 11:22:57.843000;245;818
2016-11-30 11:23:58.141000;184;751
2016-11-30 11:24:58.365000;112;693
2016-11-30 11:25:58.629000;0;633
2016-11-30 11:26:58.903000;0;564
2016-11-30 11:27:59.177000;567;1092
2016-11-30 11:28:59.483000;501;1104
2016-11-30 11:29:59.829000;441;1044
2016-11-30 11:31:00.249000;352;996
2016-11-30 11:32:00.566000;293;935
2016-11-30 11:33:00.869000;286;922
2016-11-30 11:34:01.196000;230;870
2016-11-30 11:35:01.473000;177;821
2016-11-30 11:36:01.834000;113;760
2016-11-30 11:37:02.105000;98;792
2016-11-30 11:38:02.481000;0;732
2016-11-30 11:39:02.739000;0;672
2016-11-30 11:40:03.014000;697;1169
2016-11-30 11:41:03.349000;714;1091
2016-11-30 11:42:03.667000;546;1006
2016-11-30 11:43:03.921000;411;929
2016-11-30 11:44:04.845000;350;868
2016-11-30 11:45:05.248000;353;820
2016-11-30 11:46:05.531000;322;713
2016-11-30 11:47:05.855000;309;653
2016-11-30 11:48:06.113000;180;550
2016-11-30 11:49:06.485000;108;513
2016-11-30 11:50:06.754000;34;453
2016-11-30 11:51:07.011000;24;367
2016-11-30 11:52:07.290000;319;1028
2016-11-30 11:53:07.590000;287;922
2016-11-30 11:54:07.871000;280;861
2016-11-30 11:55:08.215000;283;801
2016-11-30 11:56:08.697000;258;766
2016-11-30 11:57:08.956000;141;706
2016-11-30 11:58:09.218000;135;639
2016-11-30 11:59:09.585000;95;600
2016-11-30 12:00:09.966000;0;539
2016-11-30 12:01:10.245000;473;1089
2016-11-30 12:02:10.515000;413;1125
2016-11-30 12:03:10.778000;347;1064
2016-11-30 12:04:11.070000;315;998
2016-11-30 12:05:11.352000;266;935
2016-11-30 12:06:11.687000;227;875
2016-11-30 12:07:11.960000;226;871
2016-11-30 12:08:12.541000;159;834
2016-11-30 12:09:12.802000;99;718
2016-11-30 12:10:13.755000;22;657
2016-11-30 12:11:13.985000;613;1163
2016-11-30 12:12:14.250000;604;1103
2016-11-30 12:13:14.519000;598;1042
2016-11-30 12:14:14.793000;537;983
2016-11-30 12:15:15.056000;507;1012
2016-11-30 12:16:15.335000;447;937
2016-11-30 12:17:15.601000;375;878
2016-11-30 12:18:16.085000;373;865
2016-11-30 12:19:16.423000;247;707
2016-11-30 12:20:16.730000;107;529
2016-11-30 12:21:16.983000;0;438
2016-11-30 12:22:17.153000;379;1030
2016-11-30 12:23:17.522000;310;970
2016-11-30 12:24:17.766000;257;910
2016-11-30 12:25:18.034000;223;849
2016-11-30 12:26:18.344000;136;759
2016-11-30 12:27:18.785000;75;697
2016-11-30 12:28:19.075000;11;637
2016-11-30 12:29:19.629000;566;1173
2016-11-30 12:30:20.044000;506;1113
2016-11-30 12:31:20.377000;446;1045
2016-11-30 12:32:20.709000;385;985
2016-11-30 12:33:21.035000;320;921
2016-11-30 12:34:21.372000;260;861
2016-11-30 12:35:21.784000;187;800
2016-11-30 12:36:22.150000;125;740
2016-11-30 12:37:22.472000;82;706
2016-11-30 12:38:22.787000;46;679
2016-11-30 12:39:23.180000;0;633
2016-11-30 12:40:23.456000;603;999999
2016-11-30 12:41:23.822000;543;1166
2016-11-30 12:42:24.241000;482;1105
2016-11-30 12:43:24.548000;482;1045
2016-11-30 12:44:24.825000;492;985
2016-11-30 12:45:25.081000;484;925
2016-11-30 12:46:25.340000
2016-11-30 12:47:25.618000;975;999999
2016-11-30 12:48:25.891000;771;999999
2016-11-30 12:49:26.182000;710;999999
2016-11-30 12:50:26.514000;650;999999
2016-11-30 12:51:27.001000;682;999999
2016-11-30 12:52:27.265000;706;1161
2016-11-30 12:53:27.519000;514;1101
2016-11-30 12:54:27.784000;454;1041
2016-11-30 12:55:28.066000;394;981
2016-11-30 12:56:28.327000;320;922
2016-11-30 12:57:28.496000;0;311
2016-11-30 12:58:28.774000;0;215
2016-11-30 12:59:29.146000;207;733
2016-11-30 13:00:29.426000;116;673
2016-11-30 13:01:29.689000;82;612
2016-11-30 13:02:30.051000;0;552
2016-11-30 13:03:30.411000;0;481
2016-11-30 13:04:30.803000;422;999999
2016-11-30 13:05:31.076000;361;999999
2016-11-30 13:06:31.315000;301;999999
2016-11-30 13:07:31.483000;238;1178
2016-11-30 13:08:31.743000;141;1084
2016-11-30 13:09:32.014000;68;1024
2016-11-30 13:10:32.368000;8;963
2016-11-30 13:11:32.758000;0;903
2016-11-30 13:12:33.149000;0;1021
2016-11-30 13:13:33.502000;985;999999
2016-11-30 13:14:33.807000;925;1173
2016-11-30 13:15:34.251000;864;1128
2016-11-30 13:16:34.608000;854;1067
2016-11-30 13:17:35.227000;794;1007
2016-11-30 13:18:35.386000;778;1011
2016-11-30 13:19:35.758000;724;926
2016-11-30 13:20:36.047000;664;891
2016-11-30 13:21:36.381000;603;831
2016-11-30 13:22:36.749000;543;770
2016-11-30 13:23:37.133000;460;680
2016-11-30 13:24:37.418000;486;584
2016-11-30 13:25:37.754000;425;523
2016-11-30 13:26:38.049000;519;1108
2016-11-30 13:27:38.434000;526;1048
2016-11-30 13:28:38.769000;441;988
2016-11-30 13:29:39.139000;380;943
2016-11-30 13:30:39.535000;383;867
2016-11-30 13:31:39.966000;429;829
2016-11-30 13:32:40.375000;368;768
2016-11-30 13:33:40.758000;299;728
2016-11-30 13:34:41.019000;239;667
2016-11-30 13:35:41.336000;125;554
2016-11-30 13:36:41.778000;52;493
2016-11-30 13:37:42.103000;0;487
2016-11-30 13:38:42.515000;455;999999
2016-11-30 13:39:42.804000;430;999999
2016-11-30 13:40:43.066000;357;999999
2016-11-30 13:41:43.315000;312;999999
2016-11-30 13:42:43.669000;268;999999
2016-11-30 13:43:44.057000;296;999999
2016-11-30 13:44:44.428000;287;999999
2016-11-30 13:45:44.794000;227;999999
2016-11-30 13:46:45.172000;233;999999
2016-11-30 13:47:45.484000;199;999999
2016-11-30 13:48:45.817000;139;999999
2016-11-30 13:49:46.103000;54;999999
2016-11-30 13:50:46.464000;0;999999
2016-11-30 13:51:47.059000;999999;999999
2016-11-30 13:52:47.838000;1153;999999
2016-11-30 13:53:48.229000;1069;1182
2016-11-30 13:54:48.508000;977;1080
2016-11-30 13:55:48.975000;883;1038
2016-11-30 13:56:49.479000;658;978
2016-11-30 13:57:49.745000;565;831
2016-11-30 13:58:50.231000;523;771
2016-11-30 13:59:50.596000;463;711
2016-11-30 14:00:50.876000;227;548
2016-11-30 14:01:51.152000;117;357
2016-11-30 14:02:51.501000;7;252
2016-11-30 14:03:51.767000;185;861
2016-11-30 14:04:52.033000;149;804
2016-11-30 14:05:52.212000;117;744
2016-11-30 14:06:52.578000;81;683
2016-11-30 14:07:52.942000;43;699
2016-11-30 14:08:53.199000;0;690
2016-11-30 14:09:53.459000;636;1135
2016-11-30 14:10:53.746000;576;1068
2016-11-30 14:11:53.885000;528;1008
2016-11-30 14:12:54.143000;468;948
2016-11-30 14:13:54.561000;408;888
2016-11-30 14:14:54.891000;347;876
2016-11-30 14:15:55.268000;309;815
2016-11-30 14:16:55.646000;245;762
2016-11-30 14:17:55.901000;212;674
2016-11-30 14:18:56.207000;194;627
2016-11-30 14:19:56.564000;116;566
2016-11-30 14:20:56.918000;54;506
2016-11-30 14:21:57.205000;17;509
2016-11-30 14:22:57.451000;0;512
2016-11-30 14:23:57.704000;503;922
2016-11-30 14:24:57.863000;548;861
2016-11-30 14:25:58.141000;539;801
2016-11-30 14:26:58.784000;547;863
2016-11-30 14:27:59.108000;440;802
2016-11-30 14:28:59.371000;380;745
2016-11-30 14:29:59.636000;366;559
2016-11-30 14:31:00.012000;277;499
2016-11-30 14:32:00.389000;438;1098
2016-11-30 14:33:00.652000;376;1038
2016-11-30 14:34:00.904000;315;977
2016-11-30 14:35:01.179000;213;917
2016-11-30 14:36:01.465000;177;875
2016-11-30 14:37:01.701000;147;814
2016-11-30 14:38:02.220000;109;832
2016-11-30 14:39:02.564000;8;772
2016-11-30 14:40:02.846000;682;999999
2016-11-30 14:41:03.214000;622;999999
2016-11-30 14:42:03.580000;581;1161
2016-11-30 14:43:03.911000;440;1101
2016-11-30 14:44:04.245000;379;1040
2016-11-30 14:45:04.590000;321;980
2016-11-30 14:46:04.848000;260;919
2016-11-30 14:47:05.134000;243;859
2016-11-30 14:48:05.375000;263;795
2016-11-30 14:49:05.640000;254;735
2016-11-30 14:50:05.902000;223;675
2016-11-30 14:51:06.395000;142;601
2016-11-30 14:52:06.653000;79;541
2016-11-30 14:53:06.910000;57;481
2016-11-30 14:54:07.177000;10;444
2016-11-30 14:55:07.555000;0;483
2016-11-30 14:56:07.827000;472;1015
2016-11-30 14:57:08.404000;462;954
2016-11-30 14:58:08.670000;453;895
2016-11-30 14:59:08.950000;444;835
2016-11-30 15:00:09.237000;362;774
2016-11-30 15:01:09.582000;353;713
2016-11-30 15:02:09.968000;292;652
2016-11-30 15:03:10.335000;196;591
2016-11-30 15:04:10.709000;164;531
2016-11-30 15:05:10.961000;35;463
2016-11-30 15:06:11.424000;0;361
2016-11-30 15:07:11.645000;301;967
2016-11-30 15:08:11.968000;241;907
2016-11-30 15:09:12.385000;186;836
2016-11-30 15:10:12.715000;184;803
2016-11-30 15:11:12.990000;85;743
2016-11-30 15:12:13.350000;25;682
2016-11-30 15:13:13.617000;0;662
2016-11-30 15:14:13.889000;604;1196
2016-11-30 15:15:14.257000;544;1136
2016-11-30 15:16:14.521000;483;1075
2016-11-30 15:17:14.822000;359;1014
2016-11-30 15:18:15.069000;308;954
2016-11-30 15:19:15.339000;263;894
2016-11-30 15:20:15.668000;230;834
2016-11-30 15:21:15.969000;223;799
2016-11-30 15:22:16.242000;207;802
2016-11-30 15:23:16.542000;143;745
2016-11-30 15:24:16.983000;98;680
2016-11-30 15:25:17.242000;32;620
2016-11-30 15:26:17.509000;0;560
2016-11-30 15:27:17.777000;587;1088
2016-11-30 15:28:18.140000;526;1027
2016-11-30 15:29:18.412000;466;966
2016-11-30 15:30:18.786000;481;906
2016-11-30 15:31:19.064000;375;845
2016-11-30 15:32:19.305000;316;785
2016-11-30 15:33:19.574000;256;726
2016-11-30 15:34:19.851000;166;664
2016-11-30 15:35:20.128000;94;554
2016-11-30 15:36:20.253000;6;494
2016-11-30 15:37:20.544000;0;424
2016-11-30 15:38:20.800000;368;1024
2016-11-30 15:39:21.074000;308;964
2016-11-30 15:40:21.327000;248;904
2016-11-30 15:41:21.599000;187;847
2016-11-30 15:42:21.786000;169;798
2016-11-30 15:43:22.263000;160;737
2016-11-30 15:44:22.612000;110;677
2016-11-30 15:45:22.874000;56;644
2016-11-30 15:46:23.153000;0;594
2016-11-30 15:47:23.515000;517;1178
2016-11-30 15:48:23.771000;457;1118
2016-11-30 15:49:24.040000;397;1057
2016-11-30 15:50:24.441000;338;1033
2016-11-30 15:51:25.053000;275;972
2016-11-30 15:52:25.483000;240;912
2016-11-30 15:53:25.867000;226;851
2016-11-30 15:54:26.236000;221;800
2016-11-30 15:55:26.495000;214;774
2016-11-30 15:56:26.771000;167;713
2016-11-30 15:57:27.028000;133;645
2016-11-30 15:58:27.392000;105;584
2016-11-30 15:59:27.665000;69;603
2016-11-30 16:00:28.035000;0;543
2016-11-30 16:01:28.327000;0;479
2016-11-30 16:02:28.568000;348;1046
2016-11-30 16:03:28.724000;288;978
2016-11-30 16:04:29.126000;175;917
2016-11-30 16:05:29.374000;80;817
2016-11-30 16:06:29.630000;24;756
2016-11-30 16:07:29.945000;3;705
2016-11-30 16:08:30.368000;20;645
2016-11-30 16:09:30.648000;10;585
2016-11-30 16:10:31.177000;1;524
2016-11-30 16:11:31.490000;8;617
2016-11-30 16:12:31.751000;557;999999
2016-11-30 16:13:32.044000;491;999999
2016-11-30 16:14:32.410000;430;1149
2016-11-30 16:15:32.663000;389;1089
2016-11-30 16:16:32.926000;329;1028
2016-11-30 16:17:33.362000;322;967
2016-11-30 16:18:33.691000;293;929
2016-11-30 16:19:33.951000;233;869
2016-11-30 16:20:34.411000;167;801
2016-11-30 16:21:34.887000;662;999999
2016-11-30 16:22:35.177000;602;999999
2016-11-30 16:23:44.499000;533;999999
2016-11-30 16:24:45.203000;472;1189
2016-11-30 16:25:45.607000;409;1129
2016-11-30 16:26:45.844000;348;1069
2016-11-30 16:27:46.233000;324;1008
2016-11-30 16:28:46.478000;264;945
2016-11-30 16:29:46.762000;198;885
2016-11-30 16:30:47.016000;147;795
2016-11-30 16:31:47.272000;96;751
2016-11-30 16:32:47.536000;0;691
2016-11-30 16:33:47.817000;0;630
2016-11-30 16:34:48.076000;637;999999
2016-11-30 16:35:48.355000;548;1189
2016-11-30 16:36:48.816000;439;1128
2016-11-30 16:37:49.079000;369;1069
2016-11-30 16:38:49.551000;289;1009
2016-11-30 16:39:49.824000;228;949
2016-11-30 16:40:50.101000;217;904
2016-11-30 16:41:50.354000;156;859
2016-11-30 16:42:50.617000;95;795
2016-11-30 16:43:50.879000;68;736
2016-11-30 16:44:51.149000;0;694
2016-11-30 16:45:51.408000;0;621
2016-11-30 16:46:51.671000;0;561
2016-11-30 16:47:52.369000;501;999999
2016-11-30 16:48:52.640000;440;1161
2016-11-30 16:49:52.908000;380;1101
2016-11-30 16:50:53.174000;319;1040
2016-11-30 16:51:53.884000;296;979
2016-11-30 16:52:54.351000;268;932
2016-11-30 16:53:54.632000;217;872
2016-11-30 16:54:54.897000;179;805
2016-11-30 16:55:55.169000;43;726
2016-11-30 16:56:55.550000;0;665
2016-11-30 16:57:55.908000;578;999999
2016-11-30 16:58:56.178000;518;999999
2016-11-30 16:59:56.448000;457;1176
2016-11-30 17:00:56.718000;397;1115
2016-11-30 17:01:56.987000;335;1055
2016-11-30 17:02:57.246000;310;995
2016-11-30 17:03:57.502000;261;1037
2016-11-30 17:04:57.759000;170;977
2016-11-30 17:05:58.026000;60;903
2016-11-30 17:06:58.290000;0;867
2016-11-30 17:07:58.660000;0;833
2016-11-30 17:08:59.028000;0;593
2016-11-30 17:09:59.324000;4;609
2016-11-30 17:10:59.568000;0;600
2016-11-30 17:11:59.784000;700;999999
2016-11-30 17:13:00.206000;647;999999
2016-11-30 17:14:00.578000;587;1187
2016-11-30 17:15:00.858000;469;1084
2016-11-30 17:16:01.127000;334;1024
2016-11-30 17:17:01.391000;320;975
2016-11-30 17:18:01.781000;260;942
2016-11-30 17:19:02.134000;237;880
2016-11-30 17:20:02.393000;177;821
2016-11-30 17:21:02.715000;0;692
2016-11-30 17:22:03.037000;634;999999
2016-11-30 17:23:03.295000;572;999999
2016-11-30 17:24:03.672000;508;999999
2016-11-30 17:25:04.045000;448;1173
2016-11-30 17:26:04.204000;388;1112
2016-11-30 17:27:04.461000;328;1052
2016-11-30 17:28:04.723000;288;995
2016-11-30 17:29:04.993000;230;914
2016-11-30 17:30:05.262000;167;858
2016-11-30 17:31:05.624000;115;798
2016-11-30 17:32:05.900000;0;737
2016-11-30 17:33:06.264000;647;999999
2016-11-30 17:34:06.776000;585;999999
2016-11-30 17:35:07.153000;526;999999
2016-11-30 17:36:07.399000;465;1184
2016-11-30 17:37:07.646000;404;1124
2016-11-30 17:38:07.935000;343;1064
2016-11-30 17:39:08.178000;309;1003
2016-11-30 17:40:08.445000;249;943
2016-11-30 17:41:08.708000;258;951
2016-11-30 17:42:08.975000;211;956
2016-11-30 17:43:09.247000;187;926
2016-11-30 17:44:09.552000;127;865
2016-11-30 17:45:09.894000;75;869
2016-11-30 17:46:10.271000;0;824
2016-11-30 17:47:10.526000;0;763
2016-11-30 17:48:10.787000;0;767
2016-11-30 17:49:11.165000;726;1192
2016-11-30 17:50:11.432000;666;1132
2016-11-30 17:51:11.693000;606;1021
2016-11-30 17:52:12.074000;545;960
2016-11-30 17:53:12.445000;510;900
2016-11-30 17:54:12.822000;450;831
2016-11-30 17:55:13.185000;434;771
2016-11-30 17:56:13.525000;441;762
2016-11-30 17:57:13.833000;450;650
2016-11-30 17:58:14.089000;389;593
2016-11-30 17:59:14.351000;430;608
2016-11-30 18:00:14.636000;415;627
2016-11-30 18:01:15.032000;361;640
2016-11-30 18:02:15.393000;354;643
2016-11-30 18:03:15.633000;321;677
2016-11-30 18:04:16.242000;311;616
2016-11-30 18:05:16.600000;283;662
2016-11-30 18:06:17.012000;263;601
2016-11-30 18:07:17.460000;215;612
2016-11-30 18:08:17.821000;169;499
2016-11-30 18:09:18.199000;96;341
2016-11-30 18:10:18.574000;79;331
2016-11-30 18:11:18.861000;40;314
2016-11-30 18:12:19.215000;6;258
